GeneID,MeSH,p-Value,Enrich,PMIDs
90,Metformin,0.0855967646857448,11.179037921910732,28847510
90,"Crystallography, X-Ray",0.0859405571914043,4.109876788362752,"22977237,26133550"
90,bcl-2-Associated X Protein,0.0863479224997208,11.077327852732475,19148527
90,Oncogenes,0.086472259134476,11.060662505887722,34490965
90,"Myocytes, Smooth Muscle",0.0865535469632657,11.04979301848382,24347165
90,Retroviridae,0.0866157036098906,11.041495461341936,15611116
90,"Receptors, Androgen",0.0866157036098906,11.041495461341936,21617230
90,Bone and Bones,0.0870935931314541,4.0776135805015485,"19300893,19896889"
90,Chromosome Mapping,0.0875067498962173,4.066207243785865,"9501322,10631143"
90,Tacrolimus,0.087557097561643,10.917263660217694,22977237
90,"Electrophoresis, Agar Gel",0.0878483999177197,10.879360809718362,10665670
90,Embryonic Stem Cells,0.0899706794489521,10.610622782500784,18234825
90,Xenopus,0.0900040243716062,10.60650146636065,12857866
90,Protein Domains,0.0917125171554277,10.39934548864325,34400635
90,Intercellular Adhesion Molecule-1,0.0923161504779065,10.327986245231878,28646109
90,Linkage Disequilibrium,0.0923731664986688,10.321294245504946,18854405
90,Osteoclasts,0.0934178225534202,10.200126436859744,24798338
90,Dactinomycin,0.0944138800443625,10.08709073492093,23227223
90,Lactones,0.0979293038790327,9.706513452838657,32142668
90,Sequence Alignment,0.0982418423638163,3.795339364567336,"8242742,17572636"
90,Fluorescent Antibody Technique,0.0986161887136709,3.786693002639717,"10583507,21791611"
90,Epithelial Cells,0.098754637217244,3.7835075695093545,"9136927,18292470"
90,Ovarian Follicle,0.0993213006370104,9.563256425192696,18854405
90,Middle Aged,0.0999368998394528,0.6912253824231581,"18292470,18830232,18854405,19028479,19299629,19330033,19400542,19574343,19796185,20634197,21668474,25271001,26869672,27565519,30819221,33089331,34755602"
90,Sirolimus,0.1010735897318609,9.388525020960294,32448372
90,ATP-Binding Cassette Transporters,0.1011112361267675,9.384837462036115,31685442
90,"Carcinoma, Transitional Cell",0.1028459751190764,9.217841029404042,21617230
90,"Cell Line, Transformed",0.104089737596362,9.101531731585164,12702211
90,Luciferases,0.1045211336629928,9.061836039952194,15611116
90,Proteasome Endopeptidase Complex,0.1068573958119084,8.852422980908239,31685442
90,MCF-7 Cells,0.1069883084080149,8.840958763551713,29693185
90,Quantitative Trait Loci,0.1080909625797004,8.745498898602351,19574343
90,Histidine,0.1084644368408936,8.713605754057147,17572636
90,"Receptors, Cytoplasmic and Nuclear",0.1084737721193565,8.712811405567784,9267036
90,Codon,0.1085997823457487,8.70210185863387,8397373
90,Capillary Permeability,0.1088284243489896,8.68273311045885,26598555
90,Stomach Neoplasms,0.1102272226625562,3.5405756675357085,"19148527,34490965"
90,Aspartic Acid,0.1130594064910577,8.338438729137655,18952055
90,3T3 Cells,0.1176262251568067,7.994578395096261,12065756
90,Hypothalamo-Hypophyseal System,0.117755569326932,7.985227229791612,20716560
90,Cadherins,0.1189926312571113,7.896817707458961,26598555
90,Protein Multimerization,0.1193477364911212,7.871777351511411,32235336
90,Protein Subunits,0.1198593915052089,7.835958408901845,12651901
90,Adipocytes,0.1199699807036852,7.82825659049683,21878751
90,Oligodeoxyribonucleotides,0.1207943571419018,7.771287938640956,8389764
90,Alternative Splicing,0.1218248983536186,7.701155047208074,10583507
90,Creatine Kinase,0.1227486028610664,7.639292199934123,19028479
90,Nervous System,0.1228817937752684,7.630448661799993,15671031
90,Serine Endopeptidases,0.1229460855769445,7.626186691671718,28476747
90,DNA Transposable Elements,0.1237309887609653,7.574511389552686,15611116
90,Tumor Burden,0.1246939497886038,7.512000684852299,20011542
90,India,0.125385407309069,3.2717221981472244,"23918320,26058333"
90,"Mice, Transgenic",0.1258455895377087,3.264319163672486,"21878751,32142668"
90,Down Syndrome,0.127430338442275,7.33951656530301,21248739
90,Cell Lineage,0.1276267745096208,7.327418615661119,22949078
90,Quinolines,0.1311369179814594,7.117338847479302,26133550
90,Caspases,0.131773616215513,7.080430026549306,19148527
90,Calcium Channels,0.1324325650226254,7.042604429546519,32281291
90,Bronchoalveolar Lavage Fluid,0.1328186143303158,7.020618115354303,26869672
90,Tissue Scaffolds,0.1366426075241024,6.809531880829026,19929436
90,Calcium-Binding Proteins,0.13681438342702,6.800326209639318,28733457
90,Lung,0.1392742792723367,2.330666250539553,"9136927,23142694,24347165"
90,Adenoviridae,0.1392832884326464,6.670518196075921,27959431
90,Keratinocytes,0.1399185585007565,6.637857048538097,33766507
90,Laryngeal Neoplasms,0.140031147228203,6.632099418040094,21668474
90,Subcellular Fractions,0.1411337339420967,6.576198762402435,20463014
90,Genetic Variation,0.1443040117270502,2.9968388534232973,"20716560,22971142"
90,Cell Nucleus,0.1457485214857629,2.978046309220032,"9136927,25872870"
90,Endocytosis,0.1463082860887308,6.32508419399595,26598555
90,Gene Silencing,0.1466524495929221,6.309009486657588,23169291
90,"RNA, Long Noncoding",0.1471840693823887,6.284326837845666,30819221
90,"Labor, Obstetric",0.148152646444887,6.239810975607221,11969340
90,Homozygote,0.1502111373317414,6.147104753883188,33089331
90,Mitogen-Activated Protein Kinases,0.1503668825361872,6.140193679186393,12065756
90,Intracranial Aneurysm,0.1505003553038791,6.134282257525484,19299629
90,Glioblastoma,0.1505181498600316,6.13349492785983,31483918
90,Dimerization,0.1505937744678218,6.13015103029798,18436533
90,Coculture Techniques,0.1511807431234704,6.104310194377965,22949078
90,Neuroglia,0.1512607541007043,6.100803313760744,32142668
90,Gene Knockdown Techniques,0.1545347211294204,5.960410646297212,28847510
90,Regression Analysis,0.1556689951491709,2.8560171140574577,"19028479,32641001"
90,Flow Cytometry,0.1562772799937191,2.8489085702091272,"17496924,19148527"
90,Catalytic Domain,0.1579284537090622,5.821011310882258,22977237
90,Angina Pectoris,0.1585280139978386,5.79700277269217,19028479
90,Helicobacter Infections,0.1589421691084388,5.780524054274573,34490965
90,Asthma,0.1614861035127836,2.78966111742023,"18292470,26869672"
90,"Transplantation, Heterologous",0.1615414191429432,5.6790269891188565,19736306
90,Cell Membrane Permeability,0.1640626414727614,5.583641100273168,26598555
90,Conserved Sequence,0.165112746425532,5.544769084723316,7890683
90,Molecular Targeted Therapy,0.1660174104070771,5.511674098980756,22408438
90,Tumor Suppressor Proteins,0.1667727359461158,5.484316561277087,31483918
90,Immunoglobulin A,0.1677671540575077,5.448673662469403,10652350
90,Glycine,0.1682508517006774,5.431488347874623,18952055
90,Insulin-Like Growth Factor I,0.1705000719282272,5.352852686271397,20634197
90,Proto-Oncogene Proteins c-bcl-2,0.1707346511584129,5.344770423519505,19148527
90,Glycosylation,0.1715985512196975,5.315195323714695,18070108
90,"Angioplasty, Balloon, Coronary",0.1721624245643019,5.296051018944161,19028479
90,Molecular Docking Simulation,0.1742973435035754,5.2246862031036905,26133550
90,Restriction Mapping,0.1743665396857798,5.222402312079985,7890683
90,Protein-Tyrosine Kinases,0.1743795127481727,5.221974304787642,10085121
90,Microsatellite Repeats,0.1746994632156205,5.211438954899305,20011542
90,Elasticity,0.1781160887780218,5.10128818090661,18234825
90,Helicobacter pylori,0.1789422426462343,5.07528262291245,34490965
90,"Child, Preschool",0.1790195875369298,1.5559639799043885,"17351709,18830232,19796185,20736820,23918320,26058333,28476747,33973349"
90,"Dose-Response Relationship, Drug",0.1793387323226923,1.818989869504516,"12702211,19335617,23142694,32273545"
90,Microcirculation,0.1801928087189081,5.036369537512558,23142694
90,Mammals,0.1819258554167057,4.983324715228938,9267036
90,"Aged, 80 and over",0.1834162990174039,0.3783372775340564,"18854405,19574343"
90,Fibrosis,0.1835611778947034,4.934186097747848,21791611
90,Mouth Neoplasms,0.1856540891743142,4.872555937464991,21668474
90,Hydrophobic and Hydrophilic Interactions,0.1863491197035435,4.852394319466697,22977237
90,CHO Cells,0.1934910490688616,4.653577987797049,15611116
90,Intraocular Pressure,0.1989398404186415,4.511455497445164,32641001
90,"Mice, Knockout",0.1999945320398579,2.424735289271079,"23455153,25872870"
90,"Adaptor Proteins, Signal Transducing",0.200897294147622,4.462272554724925,28733457
90,Protein Isoforms,0.2011902933520517,4.454992645180311,15671031
90,"Abnormalities, Multiple",0.2035763416082319,4.396484875724541,26097044
90,"Muscle, Skeletal",0.2037908380340033,2.394347889705534,"24798338,31240838"
90,Hydrogen Bonding,0.2038308245117915,4.390325212493433,22977237
90,Fertility,0.2043687265500374,4.377355716468617,12032389
90,High-Throughput Nucleotide Sequencing,0.2075138342604041,4.30286262891121,27182040
90,Cytosol,0.207592718239489,4.30102309535251,21617230
90,Hematopoietic Stem Cells,0.2085179888283338,4.279549756565432,32281291
90,"DNA, Neoplasm",0.2090195917164826,4.267987796162985,8389764
90,"Sequence Homology, Nucleic Acid",0.2098562741494263,4.248824588827305,22408438
90,Phosphoproteins,0.2101542862645229,4.242035672238779,9748228
90,DNA,0.2106035433090058,1.90029197163487,"11069203,19299629,20577760"
90,"Epigenesis, Genetic",0.2124064452943901,4.191342573932193,20011542
90,Arginine,0.2143312000176427,4.14885875516575,17572636
90,ErbB Receptors,0.2146851417330107,4.141128911517832,8555189
90,"Neovascularization, Pathologic",0.2172772449313325,4.085282526752545,26869672
90,Central Nervous System,0.2202245707292735,4.023371278188836,27565519
90,Liver Neoplasms,0.2248267338945224,2.239776543342511,"8389764,25271001"
90,Gene Deletion,0.2278684794075726,3.870224122833602,10665670
90,X-Ray Diffraction,0.2343433414876121,3.748266945638991,34400635
90,Quality Control,0.234924908257354,3.737639697836448,20634197
90,Histones,0.235073238575312,3.734937560850185,32142668
90,Saccharomyces cerevisiae Proteins,0.2356142000329951,3.725111459382461,9267036
90,Organ Specificity,0.2375585135049988,3.690161571945012,10583507
90,Prognosis,0.2380419664956833,1.6372762886770045,"21617230,21668474,31483918,31685442,32273545"
90,Genetic Therapy,0.2396015300528701,3.6540443765627697,27256111
90,Repressor Proteins,0.2399999199949478,3.647072606020599,21791611
90,Cell Membrane,0.2424241026611654,2.1257707577999634,"18436533,28126904"
90,Cell Culture Techniques,0.2424534088866275,3.604638394590726,26597752
90,Gastric Mucosa,0.243576119771894,3.5855036282028734,34490965
90,Cell Cycle Proteins,0.2479676868927386,3.512308572235114,9267036
90,Risk Factors,0.2491529754679506,0.4072791703724452,"18854405,20634197"
90,Biopsy,0.255135616030049,2.0506065924675525,"18292470,33766507"
90,Phenols,0.2556457008178198,3.3903330807674856,25101911
90,Esophageal Neoplasms,0.2589157163251052,3.3405632447309834,27959431
90,Bone Marrow Cells,0.2618349168450491,3.297174068146956,18436533
90,Genetic Markers,0.2629947585368638,3.2801999077933828,19300893
90,"Heart Defects, Congenital",0.2637168111296371,3.269707487500241,21248739
90,Drug Design,0.2685483473015129,3.2009372444488435,26133550
90,Thyroid Gland,0.2685866885924629,3.2004013164356424,11069203
90,Pyridines,0.2705929647810992,3.1725675827247946,19335617
90,"Drug Resistance, Neoplasm",0.2709255381755994,3.167993129151639,31685442
90,Sex Characteristics,0.2713419975488204,3.162280500715529,11069203
90,"Infant, Newborn",0.2718959246287711,0.2899270738531508,22971142
90,"Neoplasms, Experimental",0.2746537678499606,3.11746313240837,32142668
90,Inflammation,0.2787407239902985,1.9243874683682411,"19896889,36131296"
90,Head and Neck Neoplasms,0.2804105906271131,3.042051840135457,21668474
90,"Cell Transformation, Neoplastic",0.2829938444397822,3.0091994809160862,33766507
90,Rats,0.2887145019481475,0.5825705511742258,"8248234,8702914,12065756,21791611,24798338"
90,Ovary,0.2918106638776789,2.9014050791832613,20716560
90,Computer Simulation,0.2959104638371026,1.8418096183106412,"17572636,31240838"
90,Aorta,0.2977452194258805,2.832402824644029,28646109
90,Molecular Structure,0.3041843569271779,1.8044118509156708,"8612709,26133550"
90,"Stress, Mechanical",0.3061162226735394,2.7395644427258232,18234825
90,Glucocorticoids,0.3066399690268901,2.7339221577669783,24347165
90,White People,0.3114696491851806,2.682774549504591,19574343
90,Cytoplasm,0.3119388690432007,2.677888645812634,15611116
90,Netherlands,0.3187140908807446,2.6089202575032973,19506109
90,Child,0.3188068367623028,1.3239429189331386,"17351709,18830232,19543505,19796185,20577760,22748444,23918320,24705250,24705251,24705252,24705254,26058333,27565519"
90,Glycoproteins,0.3197101904913407,2.5990233378214147,8555189
90,"Statistics, Nonparametric",0.3203485050051768,2.5927131463357784,24705251
90,Drug Delivery Systems,0.3247292384567243,2.550065628233456,31432174
90,Kaplan-Meier Estimate,0.3260807477447103,2.537136080311538,21668474
90,Protein Biosynthesis,0.3267095897418183,2.531155992885917,12702211
90,Colonic Neoplasms,0.331708868098968,2.484408232736569,20011542
90,Kidney Neoplasms,0.3332878264786735,2.469930217037532,21617230
90,Infant,0.3353212170457432,0.4466265784398863,"17351709,26097044"
90,Cell Adhesion,0.3503999719325119,2.3212509038076408,28646109
90,Cell Cycle,0.3505635213868451,2.319898653171897,9884026
90,China,0.3561143243935474,1.5986081258039158,"20736820,25271001"
90,Pancreatic Neoplasms,0.3606375205502627,2.2389239297548675,30819221
90,B-Lymphocytes,0.3617502030052404,2.230251195066407,9884026
90,Heart Ventricles,0.3677892031884796,2.184076433121019,22971142
90,Drug Interactions,0.3703150963501693,2.165200201927343,12065756
90,Nuclear Proteins,0.3733408256621047,2.142917337549485,9267036
90,Nerve Tissue Proteins,0.3856385794384998,2.05586665046303,15671031
90,Female,0.3911893740028943,1.1048057043700166,"8555189,10631143,11069203,11969340,12032389,12651901,12702211,15671031,16642017,17351709,18019378,18292470,18684712,18830232,18854405,19028479,19085907,19299629,19330033,19400542,19506109,19543505,19736306,19796185,19996292,20577760,20634197,20716560,20736820,21248739,21297076,21617230,21668474,22748444,22884369,23260810,23918320,24347165,25271001,26058333,26097044,26597752,26869672,27565519,28075462,28459464,28476747,29693185,30819221,31240838,32142668,33089331,33973349,34013359,34755602"
90,Collagen,0.4035853339579087,1.9381139994803815,27530160
90,RNA,0.4043361633852946,1.933409220738483,11069203
90,France,0.4153331099257561,1.8663929760367088,19400542
90,Italy,0.4186293075230942,1.8469705434783812,18830232
90,Colorectal Neoplasms,0.4267877360448202,1.80014662410065,31685442
90,Adenosine Triphosphate,0.4322210227422576,1.7699108280254778,26133550
90,Plasmids,0.4410974752482582,1.7220598861879766,7890683
90,Brazil,0.4476678266516959,1.6878172713018782,19796185
90,Neoplasm Metastasis,0.4484474990214497,1.6838178452348584,27959431
90,Cricetinae,0.4591181560971001,1.630391578331584,15611116
90,"Polymorphism, Genetic",0.466092473222171,1.5967386117359983,22971142
90,Stroke,0.4843995262367511,1.512804158337633,19299629
90,Skin Neoplasms,0.5061633425993118,1.4205269608046165,33766507
90,Tumor Necrosis Factor-alpha,0.510750986612602,1.402022674559382,28646109
90,Enzyme Inhibitors,0.5138267469761745,1.3897903098521265,12065756
90,Liver,0.5189622828740995,1.2535793085603808,"8389764,18326817,28476747"
90,"Diagnosis, Differential",0.5261779984358752,0.4096216860710715,20577760
90,Kinetics,0.5287947918011837,0.3806798042470194,28646109
90,Macrophages,0.5340131141185345,1.3127828293059511,34311122
90,Enzyme-Linked Immunosorbent Assay,0.5527883186845272,1.2458555385667092,11069203
90,Heart,0.5556411304657133,1.2360511712346367,19506109
90,Adenocarcinoma,0.5723754807618122,1.180341285169357,19736306
90,Cytokines,0.5979115352550629,1.1007858923849352,26869672
90,Cell Division,0.6012931171268142,1.0907047452654524,11069203
90,Myocardial Infarction,0.6044175068556841,1.081479213046476,19028479
90,Adolescent,0.6439848596014965,1.1319091224642135,"18830232,18854405,19300893,19330033,19543505,19796185,20716560,22748444,23260810,23918320,26058333,27565519,31240838"
90,Pregnancy,0.6470198433585463,1.184556911668632,"8555189,11969340,12032389,12651901,12702211,26597752"
90,Severity of Illness Index,0.6547092318694524,1.4197778378920003,"26097044,26869672"
90,Breast Neoplasms,0.6877635505241375,1.1827806858861811,"20634197,28075462"
90,Radiography,0.6895346106873479,1.173281095429041,"19543505,33973349"
90,"Disease Models, Animal",0.7276497655554552,0.4927076557748411,21297076
90,Cross-Sectional Studies,0.7349553281579014,0.4260719638430248,27565519
90,Reproducibility of Results,0.7359585836883644,0.4216648381545865,32512165
90,Magnetic Resonance Imaging,0.738244254047687,0.4126752909700638,27565519
90,Structure-Activity Relationship,1.0,0.9920303988185524,25101911
90,Recurrence,1.0,0.971470235544874,17351709
90,Ultrasonography,1.0,0.967634397535494,22971142
90,Young Adult,1.0,0.9549143872161694,"19543505,20716560,23260810,27565519,33089331"
90,Clinical Trials as Topic,1.0,0.9528076714290422,29587443
90,Species Specificity,1.0,0.9361672287091624,8242742
90,Skin,1.0,0.9248212020318044,22949078
90,Obesity,1.0,0.9132492280598524,21878751
90,Predictive Value of Tests,1.0,0.8616004571758653,26597752
90,Phylogeny,1.0,0.7986161361791486,8006002
90,Aging,1.0,0.772711861404306,11069203
90,Lung Neoplasms,1.0,0.7623753417092155,9267036
90,Brain,1.0,0.7098441035585035,"8555189,31483918"
90,Calcium,1.0,0.6833559250642657,32281291
90,Neurons,1.0,0.6740734177087248,15611116
90,Blood Pressure,1.0,0.6606769875632994,22971142
90,Algorithms,1.0,0.6457455514982402,31240838
90,Antineoplastic Agents,1.0,0.6081838815730077,23169291
90,"Mice, Inbred C57BL",1.0,0.5720085028361022,34490965
90,Biomarkers,1.0,0.5620350522979782,26597752
90,Sensitivity and Specificity,1.0,0.52125190046399,26597752
6442,Sarcoglycans,1.601293917671656e-120,27787.6,"7657792,7663524,7937874,8069911,8226900,8528203,9032047,9192266,9585331,9864373,10993904,11747090,15298081,15954112,16883602,18078839,18996010,20019182,21031578,21856579,22303798,23703062,24565866,26934379,26944168,28081371,30218921,33848270"
6442,Dystroglycans,1.965777844659997e-43,6946.9,"7744812,9032047,9585331,9864373,10684260,10767327,10993904,11747090,21361872,21656825,21884196,25279697"
6442,Cytoskeletal Proteins,1.1647360766297308e-39,498.13444876008367,"7657792,7663524,7744812,7937874,8069911,8226900,8528203,9032047,9192266,9585331,9864373,10684260,10767327,10993904,11747090,15298081"
6442,Muscular Dystrophies,1.003533059638184e-37,825.5494093513475,"7657792,7663524,7937874,8069911,8528203,9032047,9192266,9585331,9864373,10684260,10767327,10993904,15298081,15954112"
6442,Membrane Glycoproteins,5.0713960364012485e-33,191.2484299274469,"7657792,7663524,7744812,7937874,8069911,8226900,8528203,9032047,9192266,9585331,9864373,10684260,10767327,10993904,11747090,15298081"
6442,"Muscle, Skeletal",3.8865394562937657e-25,78.31512889245184,"7657792,8681137,9032047,9585331,9864373,10993904,11747090,16883602,18996010,20019182,21031578,21856579,22303798,30218921,33848270"
6442,Dystrophin,5.263785934116465e-23,1166.3210912906611,"7663524,8226900,8528203,10684260,10767327,11747090,20019182,28081371"
6442,Sarcoglycanopathies,5.736835598982106e-23,52761.26582278481,"22303798,23703062,24565866,26944168,30218921"
6442,"Muscular Dystrophies, Limb-Girdle",1.0887603109484476e-20,3966.509119746233,"18996010,21031578,21856579,22303798,26934379,33848270"
6442,Molecular Sequence Data,1.1704264197772068e-14,18.00117531831538,"7657792,7663524,7744812,7937874,8069911,8226900,8528203,9192266,9864373,10684260,10993904,11747090,15954112,25279697"
6442,"Genes, Recessive",4.0160272703077814e-14,317.63307296627926,"7657792,7663524,8069911,8528203,9192266,18996010"
6442,Point Mutation,8.982859847817935e-14,137.7864985478501,"7663524,8069911,8528203,9192266,21361872,22303798,23703062"
6442,Pedigree,1.7612328021647127e-11,64.44177443044406,"7657792,8069911,8528203,9585331,15298081,15954112,26934379"
6442,Base Sequence,9.121636948729207e-11,18.74644130914848,"7657792,7663524,7744812,7937874,8069911,8226900,8528203,9192266,15954112,18078839"
6442,DNA Mutational Analysis,1.5529468881181672e-10,79.62316533477666,"9032047,9192266,18996010,21856579,22303798,26944168"
6442,"DNA, Complementary",3.7927452505468116e-10,68.51267721388946,"7657792,7744812,7937874,8069911,8226900,8681137"
6442,Homozygote,4.3859339162023324e-10,134.04103421661952,"7657792,8528203,9192266,22303798,26934379"
6442,Mutation,4.2050098514901776e-09,15.69786228844146,"7657792,9032047,9192266,18996010,20019182,21361872,26944168,30218921,33848270"
6442,Amino Acid Sequence,4.557422762796309e-09,15.551761806351582,"7657792,7937874,8069911,8226900,9864373,10684260,10993904,11747090,25279697"
6442,"Chromosomes, Human, Pair 17",1.0686841487120833e-07,337.5467674449993,"7937874,8069911,8528203"
6442,Glycosylation,1.1783496887743606e-07,92.7206295359119,"10684260,20019182,21656825,25279697"
6442,Exons,4.854565816221596e-07,64.8662023888262,"8528203,9192266,15954112,22303798"
6442,Biglycan,5.176184860793635e-07,1940.926658905704,"10684260,16883602"
6442,Phenotype,7.925136247031529e-07,18.63244475570324,"8528203,9192266,15298081,18996010,22303798,28081371"
6442,Immunohistochemistry,1.579794149250473e-06,16.52761283543325,"7657792,8528203,9585331,10767327,11747090,18996010"
6442,Extracellular Matrix Proteins,2.386712418180776e-06,119.39673446004012,"7744812,10684260,16883602"
6442,Biopsy,2.97087676295603e-06,22.35730798731984,"7657792,9032047,9585331,9864373,22303798"
6442,Creatine Kinase,4.054932803125344e-06,99.94740628247142,"9585331,21856579,30218921"
6442,"RNA, Messenger",6.900692816134135e-06,12.762509855553938,"7937874,8069911,8226900,8681137,20019182,21884196"
6442,N-Acetylglucosaminyltransferases,8.646582085586439e-06,473.7868712702472,"21361872,25279697"
6442,Muscle Proteins,8.734360710463204e-06,77.23306877489885,"7744812,8226900,26944168"
6442,"Mutation, Missense",9.93160198550754e-06,73.9665789240188,"15298081,23703062,24565866"
6442,Haplotypes,3.098755450935631e-05,50.39869412760469,"8528203,15954112,26944168"
6442,Calpain,3.421657294605373e-05,237.80573384681216,"10767327,26944168"
6442,"Transcription, Genetic",5.6752724308082914e-05,19.21975399725639,"8069911,8681137,9585331,10993904"
6442,"Cloning, Molecular",5.795523949099944e-05,19.115414380793503,"7937874,8069911,8226900,8681137"
6442,Muscle Development,7.228160982288312e-05,163.40840929138488,"18078839,33848270"
6442,Consanguinity,8.749500448214208e-05,148.46447016918967,"7657792,15954112"
6442,Dystrophin-Associated Protein Complex,9.836045373671408e-05,10291.703703703704,16883602
6442,Neoplasm Proteins,0.0001127473473407,32.522940074906366,"10767327,10993904,20019182"
6442,Sp4 Transcription Factor,0.000117551641215,8594.103092783505,28081371
6442,Genotype,0.0001790379948662,14.23611935328247,"9192266,18996010,21856579,28081371"
6442,Walker-Warburg Syndrome,0.0001967115015162,5114.282208588957,21361872
6442,Polymerase Chain Reaction,0.0002262750550682,13.384142988452227,"7657792,7937874,9585331,15954112"
6442,DNA Primers,0.0002833775594651,23.734307677707125,"7657792,7937874,9192266"
6442,Child,0.0002923688145167,3.9972891975481306,"7657792,7663524,9032047,18996010,21031578,21361872,22303798,26944168,33848270"
6442,Proteoglycans,0.0003305429656784,76.07136013140484,"10684260,16883602"
6442,Family Health,0.000399334222341,69.15205309000415,"8528203,26944168"
6442,Protein Binding,0.0004189984193792,11.3660400511291,"7744812,10684260,10767327,16883602"
6442,Alternative Splicing,0.0004230057659422,67.17118568953708,"7937874,20019182"
6442,E-Box Elements,0.0005288765942453,1894.6090909090908,18078839
6442,Uridine Diphosphate Glucuronic Acid,0.0005924194223558,1690.9290060851924,25279697
6442,Dysferlin,0.0006032093225082,1660.6135458167328,26944168
6442,Mice,0.0007033507015673,3.974345924775539,"9864373,10684260,10767327,10993904,16883602,18078839,20019182,33848270"
6442,Dystrophin-Associated Proteins,0.0007314805792081,1368.847290640394,10767327
6442,Caveolin 3,0.0007326793003884,1366.6032786885246,26944168
6442,Rabbits,0.0007793077033122,9.623411255411256,"7744812,7937874,8226900,11747090"
6442,"Rhabdomyosarcoma, Alveolar",0.0010502911731786,952.7177142857142,20019182
6442,Membrane Proteins,0.0010931294587397,14.875677347593074,"10767327,10993904,26944168"
6442,Age of Onset,0.0011136294521837,41.153605015673975,"7657792,15298081"
6442,Genetic Linkage,0.0011254613079745,40.93334315386315,"8069911,8528203"
6442,Genetic Testing,0.0013066181890605,37.94392353208921,"15954112,30218921"
6442,"Rhabdomyosarcoma, Embryonal",0.0014265042261738,701.1169049621531,20019182
6442,"Carcinoma, Acinar Cell",0.0014360874750487,696.4310776942355,21656825
6442,Heterozygote,0.0016398956703051,33.800754166159834,"9192266,23703062"
6442,Gene Expression,0.0020250088873115,11.978331672925128,"7937874,21031578,21884196"
6442,GRB2 Adaptor Protein,0.0021414084145096,466.7569988801792,7744812
6442,Pregnenediones,0.0027469509711553,363.7120418848168,9585331
6442,HEK293 Cells,0.00299317450011,24.85214721182941,"24565866,25279697"
6442,Binding Sites,0.0030078538866323,10.408423681198627,"7744812,10684260,16883602"
6442,"Repetitive Sequences, Amino Acid",0.0031560283749302,316.48747152619586,10684260
6442,Male,0.003158241506088,1.795010872844245,"7657792,7663524,8528203,9032047,9192266,9585331,15298081,15954112,16883602,21031578,21361872,21656825,21856579,22303798,23703062,26934379,26944168,28081371,30218921,33848270"
6442,MyoD Protein,0.0031691831264495,315.1712665406427,18078839
6442,"Mice, Inbred mdx",0.0032397375452823,308.2943786982248,10993904
6442,Torpedo,0.0035242976379023,283.3541808293677,10684260
6442,Lordosis,0.0037777048176668,264.30818008877617,21856579
6442,Trisaccharides,0.003830290900168,260.671669793621,25279697
6442,Adolescent,0.0038731972477088,3.037773200459513,"7663524,9032047,18996010,21031578,21361872,21856579,26944168,33848270"
6442,Severity of Illness Index,0.0041340919304344,9.287713356210167,"7663524,8528203,18996010"
6442,Pentosyltransferases,0.0046617483691142,214.08012326656396,25279697
6442,"Chromosomes, Human, Pair 15",0.0048718950792487,204.8226044226044,8528203
6442,Spain,0.0048974118261206,19.288014807959275,"21856579,23703062"
6442,"Chromosomes, Human, Pair 13",0.0049638206860169,201.019532191946,8528203
6442,"Chromosomes, Human, Pair 2",0.0051261626577945,194.636469764184,8528203
6442,Glycosyltransferases,0.0054829857220716,181.9353993889131,21361872
6442,Chromosome Mapping,0.0057609873891977,17.73318159095502,"7937874,8069911"
6442,"Child, Preschool",0.0060892357665634,4.241082375781059,"7663524,18996010,21361872,22303798,26944168"
6442,Substrate Specificity,0.0064469283821605,16.727761613323967,"21361872,25279697"
6442,Sarcolemma,0.006774383837596,147.15410414827892,9864373
6442,Nitric Oxide Synthase Type I,0.0072616621786223,137.24530786960815,11747090
6442,Myoblasts,0.0075724933145923,131.5908445146014,33848270
6442,Cystine,0.0076379820396064,130.4582159624413,9864373
6442,"Codon, Nonsense",0.0076641763628383,130.0106051154086,26934379
6442,Proto-Oncogene Proteins c-mdm2,0.0077987093197022,127.7590804597701,20019182
6442,Helminth Proteins,0.0081986318749664,121.5024048972453,7744812
6442,Brazil,0.0082394813211069,14.721517310799712,"8528203,28081371"
6442,Xylose,0.0083557014203103,119.2089232089232,25279697
6442,Chondroitin Sulfates,0.0093106868272329,106.93022062596202,10684260
6442,Carrier Proteins,0.0095169044099295,13.652492200358662,"10767327,10993904"
6442,"Deoxyribonucleases, Type II Site-Specific",0.0101531373509117,98.01622574955908,8528203
6442,Cell- and Tissue-Based Therapy,0.0103669067225765,95.98480138169256,33848270
6442,Humans,0.0104285148296231,1.275769167530615,"7657792,7663524,7937874,8069911,8528203,8681137,9032047,9192266,9585331,10684260,10993904,11747090,15298081,15954112,16883602,18078839,18996010,20019182,21031578,21361872,21656825,21856579,21884196,22303798,23703062,24565866,25279697,26934379,26944168,28081371,30218921,33848270"
6442,Tissue Array Analysis,0.0106851023719408,93.11158270970624,20019182
6442,Dependovirus,0.0109070680307735,91.20656455142232,21031578
6442,Disaccharides,0.0114315216934529,86.9993738259236,25279697
6442,"Polymorphism, Single Nucleotide",0.0115530241857216,12.330589514321847,"21856579,28081371"
6442,Myofibrils,0.0120884868257421,82.24427782162589,9032047
6442,Heterografts,0.0122686629662053,81.02916018662519,33848270
